time	x	y	vx	vy	ax	ay	t
2.67745699018	-12.7316523087	-17.230807914	-9.45457454692	-17.0380281877	0.	-9.81	1.44
2.68745699018	-12.8261980541	-17.4016786959	-9.45457454692	-17.1361281877	0.	-9.81	1.45
2.69745699018	-12.9207437996	-17.5735304778	-9.45457454692	-17.2342281877	0.	-9.81	1.46
2.70745699018	-13.0152895451	-17.7463632596	-9.45457454692	-17.3323281877	0.	-9.81	1.47
2.71745699018	-13.1098352905	-17.9201770415	-9.45457454692	-17.4304281877	0.	-9.81	1.48
2.72745699018	-13.204381036	-18.0949718234	-9.45457454692	-17.5285281877	0.	-9.81	1.49
2.73745699018	-13.2989267815	-18.2707476053	-9.45457454692	-17.6266281877	0.	-9.81	1.5
2.74745699018	-13.393472527	-18.4475043872	-9.45457454692	-17.7247281877	0.	-9.81	1.51
2.75745699018	-13.4880182724	-18.625242169	-9.45457454692	-17.8228281877	0.	-9.81	1.52
2.76745699018	-13.5825640179	-18.8039609509	-9.45457454692	-17.9209281877	0.	-9.81	1.53
2.77745699018	-13.6771097634	-18.9836607328	-9.45457454692	-18.0190281877	0.	-9.81	1.54
2.78745699018	-13.7716555088	-19.1643415147	-9.45457454692	-18.1171281877	0.	-9.81	1.55
2.79745699018	-13.8662012543	-19.3460032966	-9.45457454692	-18.2152281877	0.	-9.81	1.56
2.80745699018	-13.9607469998	-19.5286460784	-9.45457454692	-18.3133281877	0.	-9.81	1.57
2.81745699018	-14.0552927452	-19.7122698603	-9.45457454692	-18.4114281877	0.	-9.81	1.58
2.82745699018	-14.1498384907	-19.8968746422	-9.45457454692	-18.5095281877	0.	-9.81	1.59
2.83745699018	-14.2443842362	-20.0824604241	-9.45457454692	-18.6076281877	0.	-9.81	1.6
2.84745699018	-14.3389299816	-20.2690272059	-9.45457454692	-18.7057281877	0.	-9.81	1.61
2.85745699018	-14.4334757271	-20.4565749878	-9.45457454692	-18.8038281877	0.	-9.81	1.62
2.86745699018	-14.5280214726	-20.6451037697	-9.45457454692	-18.9019281877	0.	-9.81	1.63
2.87745699018	-14.6225672181	-20.8346135516	-9.45457454692	-19.0000281877	0.	-9.81	1.64
2.88745699018	-14.7171129635	-21.0251043335	-9.45457454692	-19.0981281877	0.	-9.81	1.65
2.89745699018	-14.811658709	-21.2165761153	-9.45457454692	-19.1962281877	0.	-9.81	1.66
2.90745699018	-14.9062044545	-21.4090288972	-9.45457454692	-19.2943281877	0.	-9.81	1.67
2.91745699018	-15.0007501999	-21.6024626791	-9.45457454692	-19.3924281877	0.	-9.81	1.68
2.92745699018	-15.0952959454	-21.796877461	-9.45457454692	-19.4905281877	0.	-9.81	1.69
2.93745699018	-15.1898416909	-21.9922732428	-9.45457454692	-19.5886281877	0.	-9.81	1.7
2.94745699018	-15.2843874363	-22.1886500247	-9.45457454692	-19.6867281877	0.	-9.81	1.71
2.95745699018	-15.3789331818	-22.3860078066	-9.45457454692	-19.7848281877	0.	-9.81	1.72
2.96745699018	-15.4734789273	-22.5843465885	-9.45457454692	-19.8829281877	0.	-9.81	1.73
2.97745699018	-15.5680246727	-22.7836663704	-9.45457454692	-19.9810281877	0.	-9.81	1.74
2.98745699018	-15.6625704182	-22.9839671522	-9.45457454692	-20.0791281877	0.	-9.81	1.75
2.99745699018	-15.7571161637	-23.1852489341	-9.45457454692	-20.1772281877	0.	-9.81	1.76
3.00745699018	-15.8516619092	-23.387511716	-9.45457454692	-20.2753281877	0.	-9.81	1.77
3.01745699018	-15.9462076546	-23.5907554979	-9.45457454692	-20.3734281877	0.	-9.81	1.78
3.02745699018	-16.0407534001	-23.7949802797	-9.45457454692	-20.4715281877	0.	-9.81	1.79
3.03745699018	-16.1352991456	-24.0001860616	-9.45457454692	-20.5696281877	0.	-9.81	1.8
3.04745699018	-16.229844891	-24.2063728435	-9.45457454692	-20.6677281877	0.	-9.81	1.81
3.05745699018	-16.3243906365	-24.4135406254	-9.45457454692	-20.7658281877	0.	-9.81	1.82
3.06745699018	-16.418936382	-24.6216894073	-9.45457454692	-20.8639281877	0.	-9.81	1.83
3.07745699018	-16.5134821274	-24.8308191891	-9.45457454692	-20.9620281877	0.	-9.81	1.84
3.08745699018	-16.6080278729	-25.040929971	-9.45457454692	-21.0601281877	0.	-9.81	1.85
3.09745699018	-16.7025736184	-25.2520217529	-9.45457454692	-21.1582281877	0.	-9.81	1.86
3.10745699018	-16.7971193638	-25.4640945348	-9.45457454692	-21.2563281877	0.	-9.81	1.87
3.11745699018	-16.8916651093	-25.6771483166	-9.45457454692	-21.3544281877	0.	-9.81	1.88
3.12745699018	-16.9862108548	-25.8911830985	-9.45457454692	-21.4525281877	0.	-9.81	1.89
3.13745699018	-17.0807566003	-26.1061988804	-9.45457454692	-21.5506281877	0.	-9.81	1.9
3.14745699018	-17.1753023457	-26.3221956623	-9.45457454692	-21.6487281877	0.	-9.81	1.91
3.15745699018	-17.2698480912	-26.5391734442	-9.45457454692	-21.7468281877	0.	-9.81	1.92
3.16745699018	-17.3643938367	-26.757132226	-9.45457454692	-21.8449281877	0.	-9.81	1.93
3.17745699018	-17.4589395821	-26.9760720079	-9.45457454692	-21.9430281877	0.	-9.81	1.94
3.18745699018	-17.5534853276	-27.1959927898	-9.45457454692	-22.0411281877	0.	-9.81	1.95
3.19745699018	-17.6480310731	-27.4168945717	-9.45457454692	-22.1392281877	0.	-9.81	1.96
3.20745699018	-17.7425768185	-27.6387773535	-9.45457454692	-22.2373281877	0.	-9.81	1.97
3.21745699018	-17.837122564	-27.8616411354	-9.45457454692	-22.3354281877	0.	-9.81	1.98
3.22745699018	-17.9316683095	-28.0854859173	-9.45457454692	-22.4335281877	0.	-9.81	1.99
3.23745699018	-18.0262140549	-28.3103116992	-9.45457454692	-22.5316281877	0.	-9.81	2.
3.24745699018	-18.1207598004	-28.536118481	-9.45457454692	-22.6297281877	0.	-9.81	2.01
3.25745699018	-18.2153055459	-28.7629062629	-9.45457454692	-22.7278281877	0.	-9.81	2.02
3.26745699018	-18.3098512914	-28.9906750448	-9.45457454692	-22.8259281877	0.	-9.81	2.03
3.27745699018	-18.4043970368	-29.2194248267	-9.45457454692	-22.9240281877	0.	-9.81	2.04
3.28745699018	-18.4989427823	-29.4491556086	-9.45457454692	-23.0221281877	0.	-9.81	2.05
3.29745699018	-18.5934885278	-29.6798673904	-9.45457454692	-23.1202281877	0.	-9.81	2.06
3.30745699018	-18.6880342732	-29.9115601723	-9.45457454692	-23.2183281877	0.	-9.81	2.07
3.31745699018	-18.7825800187	-30.1442339542	-9.45457454692	-23.3164281877	0.	-9.81	2.08
3.32745699018	-18.8771257642	-30.3778887361	-9.45457454692	-23.4145281877	0.	-9.81	2.09
3.33745699018	-18.9716715096	-30.6125245179	-9.45457454692	-23.5126281877	0.	-9.81	2.1
3.34745699018	-19.0662172551	-30.8481412998	-9.45457454692	-23.6107281877	0.	-9.81	2.11
3.35745699018	-19.1607630006	-31.0847390817	-9.45457454692	-23.7088281877	0.	-9.81	2.12
3.36745699018	-19.255308746	-31.3223178636	-9.45457454692	-23.8069281877	0.	-9.81	2.13
3.37745699018	-19.3498544915	-31.5608776455	-9.45457454692	-23.9050281877	0.	-9.81	2.14
3.38745699018	-19.444400237	-31.8004184273	-9.45457454692	-24.0031281877	0.	-9.81	2.15
3.39745699018	-19.5389459825	-32.0409402092	-9.45457454692	-24.1012281877	0.	-9.81	2.16
3.40745699018	-19.6334917279	-32.2824429911	-9.45457454692	-24.1993281877	0.	-9.81	2.17
3.41745699018	-19.7280374734	-32.524926773	-9.45457454692	-24.2974281877	0.	-9.81	2.18
3.42745699018	-19.8225832189	-32.7683915548	-9.45457454692	-24.3955281877	0.	-9.81	2.19
3.43745699018	-19.9171289643	-33.0128373367	-9.45457454692	-24.4936281877	0.	-9.81	2.2
3.44745699018	-20.0116747098	-33.2582641186	-9.45457454692	-24.5917281877	0.	-9.81	2.21
3.45745699018	-20.1062204553	-33.5046719005	-9.45457454692	-24.6898281877	0.	-9.81	2.22
3.46745699018	-20.2007662007	-33.7520606824	-9.45457454692	-24.7879281877	0.	-9.81	2.23
3.47745699018	-20.2953119462	-34.0004304642	-9.45457454692	-24.8860281877	0.	-9.81	2.24
3.48745699018	-20.3898576917	-34.2497812461	-9.45457454692	-24.9841281877	0.	-9.81	2.25
3.49745699018	-20.4844034371	-34.500113028	-9.45457454692	-25.0822281877	0.	-9.81	2.26
3.50745699018	-20.5789491826	-34.7514258099	-9.45457454692	-25.1803281877	0.	-9.81	2.27
3.51745699018	-20.6734949281	-35.0037195917	-9.45457454692	-25.2784281877	0.	-9.81	2.28
3.52745699018	-20.7680406736	-35.2569943736	-9.45457454692	-25.3765281877	0.	-9.81	2.29
3.53745699018	-20.862586419	-35.5112501555	-9.45457454692	-25.4746281877	0.	-9.81	2.3
3.54745699018	-20.9571321645	-35.7664869374	-9.45457454692	-25.5727281877	0.	-9.81	2.31
3.55745699018	-21.05167791	-36.0227047192	-9.45457454692	-25.6708281877	0.	-9.81	2.32
3.56745699018	-21.1462236554	-36.2799035011	-9.45457454692	-25.7689281877	0.	-9.81	2.33
3.57745699018	-21.2407694009	-36.538083283	-9.45457454692	-25.8670281877	0.	-9.81	2.34
3.58745699018	-21.3353151464	-36.7972440649	-9.45457454692	-25.9651281877	0.	-9.81	2.35
3.59745699018	-21.4298608918	-37.0573858468	-9.45457454692	-26.0632281877	0.	-9.81	2.36
3.60745699018	-21.5244066373	-37.3185086286	-9.45457454692	-26.1613281877	0.	-9.81	2.37
3.61745699018	-21.6189523828	-37.5806124105	-9.45457454692	-26.2594281877	0.	-9.81	2.38
3.62745699018	-21.7134981282	-37.8436971924	-9.45457454692	-26.3575281877	0.	-9.81	2.39
3.63745699018	-21.8080438737	-38.1077629743	-9.45457454692	-26.4556281877	0.	-9.81	2.4
3.64745699018	-21.9025896192	-38.3728097561	-9.45457454692	-26.5537281877	0.	-9.81	2.41
3.65745699018	-21.9971353647	-38.638837538	-9.45457454692	-26.6518281877	0.	-9.81	2.42
3.66745699018	-22.0916811101	-38.9058463199	-9.45457454692	-26.7499281877	0.	-9.81	2.43
3.67745699018	-22.1862268556	-39.1738361018	-9.45457454692	-26.8480281877	0.	-9.81	2.44
3.68745699018	-22.2807726011	-39.4428068836	-9.45457454692	-26.9461281877	0.	-9.81	2.45
3.69745699018	-22.3753183465	-39.7127586655	-9.45457454692	-27.0442281877	0.	-9.81	2.46
3.70745699018	-22.469864092	-39.9836914474	-9.45457454692	-27.1423281877	0.	-9.81	2.47
3.71745699018	-22.5644098375	-40.2556052293	-9.45457454692	-27.2404281877	0.	-9.81	2.48
3.72745699018	-22.6589555829	-40.5285000112	-9.45457454692	-27.3385281877	0.	-9.81	2.49
3.73745699018	-22.7535013284	-40.802375793	-9.45457454692	-27.4366281877	0.	-9.81	2.5
3.74745699018	-22.8480470739	-41.0772325749	-9.45457454692	-27.5347281877	0.	-9.81	2.51
3.75745699018	-22.9425928193	-41.3530703568	-9.45457454692	-27.6328281877	0.	-9.81	2.52
3.76745699018	-23.0371385648	-41.6298891387	-9.45457454692	-27.7309281877	0.	-9.81	2.53
3.77745699018	-23.1316843103	-41.9076889205	-9.45457454692	-27.8290281877	0.	-9.81	2.54
3.78745699018	-23.2262300558	-42.1864697024	-9.45457454692	-27.9271281877	0.	-9.81	2.55
3.79745699018	-23.3207758012	-42.4662314843	-9.45457454692	-28.0252281877	0.	-9.81	2.56
3.80745699018	-23.4153215467	-42.7469742662	-9.45457454692	-28.1233281877	0.	-9.81	2.57
3.81745699018	-23.5098672922	-43.028698048	-9.45457454692	-28.2214281877	0.	-9.81	2.58
3.82745699018	-23.6044130376	-43.3114028299	-9.45457454692	-28.3195281877	0.	-9.81	2.59
3.83745699018	-23.6989587831	-43.5950886118	-9.45457454692	-28.4176281877	0.	-9.81	2.6
3.84745699018	-23.7935045286	-43.8797553937	-9.45457454692	-28.5157281877	0.	-9.81	2.61
3.85745699018	-23.888050274	-44.1654031756	-9.45457454692	-28.6138281877	0.	-9.81	2.62
3.86745699018	-23.9825960195	-44.4520319574	-9.45457454692	-28.7119281877	0.	-9.81	2.63
3.87745699018	-24.077141765	-44.7396417393	-9.45457454692	-28.8100281877	0.	-9.81	2.64
3.88745699018	-24.1716875104	-45.0282325212	-9.45457454692	-28.9081281877	0.	-9.81	2.65
3.89745699018	-24.2662332559	-45.3178043031	-9.45457454692	-29.0062281877	0.	-9.81	2.66
3.90745699018	-24.3607790014	-45.6083570849	-9.45457454692	-29.1043281877	0.	-9.81	2.67
3.91745699018	-24.4553247469	-45.8998908668	-9.45457454692	-29.2024281877	0.	-9.81	2.68
3.92745699018	-24.5498704923	-46.1924056487	-9.45457454692	-29.3005281877	0.	-9.81	2.69
3.93745699018	-24.6444162378	-46.4859014306	-9.45457454692	-29.3986281877	0.	-9.81	2.7
3.94745699018	-24.7389619833	-46.7803782124	-9.45457454692	-29.4967281877	0.	-9.81	2.71
3.95745699018	-24.8335077287	-47.0758359943	-9.45457454692	-29.5948281877	0.	-9.81	2.72
3.96745699018	-24.9280534742	-47.3722747762	-9.45457454692	-29.6929281877	0.	-9.81	2.73
3.97745699018	-25.0225992197	-47.6696945581	-9.45457454692	-29.7910281877	0.	-9.81	2.74
3.98745699018	-25.1171449651	-47.96809534	-9.45457454692	-29.8891281877	0.	-9.81	2.75
3.99745699018	-25.2116907106	-48.2674771218	-9.45457454692	-29.9872281877	0.	-9.81	2.76
4.	-25.2357337865	-48.3437666578	-9.45457454692	-30.012175114	0.	-9.81	2.76254300982
